"loan_id","issue_month","term","grade","loan_amount","interest_rate"
3118,"Jan-2018",36,"D",10000,19.03
3119,"Mar-2018",36,"A",14500,6.71
3120,"Feb-2018",36,"A",10000,6.08
3121,"Feb-2018",36,"B",15000,10.42
3122,"Mar-2018",36,"B",21000,9.92
3123,"Mar-2018",36,"D",5000,19.42
3126,"Mar-2018",36,"D",8500,18.45
3127,"Jan-2018",36,"A",20000,6.08
3128,"Jan-2018",36,"C",13000,12.62
3129,"Mar-2018",36,"C",5400,15.04
3131,"Mar-2018",36,"A",22000,6.07
3132,"Jan-2018",36,"A",3600,6.72
3133,"Jan-2018",36,"A",8000,5.32
3136,"Mar-2018",36,"B",16000,10.9
3137,"Jan-2018",36,"B",24000,9.93
3138,"Jan-2018",36,"C",3000,15.05
3139,"Feb-2018",36,"A",20000,6.07
3140,"Jan-2018",36,"A",20000,5.32
3141,"Feb-2018",36,"D",10000,18.06
3143,"Mar-2018",36,"C",15000,14.07
3146,"Feb-2018",36,"A",1200,6.72
3147,"Jan-2018",36,"C",35000,14.08
3148,"Jan-2018",36,"B",6000,11.99
3149,"Mar-2018",36,"A",10000,5.31
3151,"Mar-2018",36,"B",20000,9.43
3152,"Feb-2018",36,"A",25000,6.72
3154,"Jan-2018",36,"B",6000,11.99
3156,"Feb-2018",36,"A",16000,6.08
3157,"Feb-2018",36,"B",35000,11.98
3158,"Mar-2018",36,"B",10000,9.43
3159,"Feb-2018",36,"A",40000,5.32
3160,"Mar-2018",36,"B",3000,10.9
3161,"Mar-2018",36,"A",1800,7.34
3162,"Mar-2018",36,"B",6000,10.9
3163,"Jan-2018",36,"A",9000,6.72
3165,"Mar-2018",36,"B",3000,10.9
3167,"Mar-2018",36,"C",7200,16.01
3168,"Feb-2018",36,"B",5000,11.99
3173,"Mar-2018",36,"A",8000,7.96
3174,"Mar-2018",36,"B",7000,11.98
3175,"Jan-2018",36,"A",25000,5.32
3176,"Jan-2018",36,"A",35000,6.72
3177,"Feb-2018",36,"B",13500,9.44
3178,"Mar-2018",36,"A",20000,6.07
3179,"Feb-2018",36,"D",5000,21.45
3180,"Jan-2018",36,"C",30000,12.62
3181,"Mar-2018",36,"C",16000,13.58
3183,"Mar-2018",36,"A",3350,5.31
3185,"Feb-2018",36,"A",10000,6.08
3186,"Feb-2018",36,"B",40000,10.42
3187,"Jan-2018",36,"A",18000,6.72
3191,"Mar-2018",36,"B",10000,10.41
3192,"Jan-2018",36,"B",1000,9.93
3195,"Mar-2018",36,"E",25000,26.77
3196,"Jan-2018",36,"C",10000,12.62
3199,"Feb-2018",36,"B",11500,10.42
3201,"Feb-2018",36,"B",5000,11.99
3202,"Jan-2018",36,"B",20000,9.44
3203,"Feb-2018",36,"B",6000,9.93
3205,"Mar-2018",36,"B",10000,11.98
3207,"Feb-2018",36,"C",8400,16.02
3208,"Mar-2018",36,"B",28000,9.43
3209,"Feb-2018",36,"A",18000,5.31
3210,"Feb-2018",36,"B",10000,9.93
3212,"Mar-2018",36,"B",7000,9.43
3213,"Feb-2018",36,"C",7500,16.02
3215,"Jan-2018",36,"B",2600,9.93
3216,"Feb-2018",36,"C",8000,14.08
3218,"Feb-2018",36,"A",9000,5.32
3220,"Jan-2018",36,"B",1800,10.42
3221,"Jan-2018",36,"A",8000,6.08
3222,"Jan-2018",36,"A",10000,5.32
3223,"Mar-2018",36,"B",10000,9.92
3225,"Jan-2018",36,"B",40000,9.93
3226,"Jan-2018",36,"A",30000,6.72
3227,"Mar-2018",36,"C",15000,15.04
3228,"Feb-2018",36,"B",9800,9.44
3229,"Feb-2018",36,"B",21000,10.91
3231,"Jan-2018",36,"C",5000,13.59
3232,"Mar-2018",36,"A",3000,7.96
3234,"Jan-2018",36,"B",7000,10.42
3235,"Mar-2018",36,"B",21000,9.92
3236,"Feb-2018",36,"B",29600,9.93
3237,"Feb-2018",36,"D",10000,17.09
3238,"Feb-2018",36,"A",6000,7.35
3239,"Jan-2018",36,"C",20000,16.02
3240,"Feb-2018",36,"C",10000,13.59
3243,"Feb-2018",36,"A",20000,7.97
3244,"Mar-2018",36,"A",10000,6.71
3248,"Feb-2018",36,"D",2500,19.03
3249,"Feb-2018",36,"B",35000,10.9
3250,"Jan-2018",36,"C",8000,13.59
3253,"Jan-2018",36,"B",12000,11.99
3255,"Feb-2018",36,"C",10800,12.61
3256,"Feb-2018",36,"A",20000,7.97
3258,"Feb-2018",36,"B",8725,11.99
3259,"Feb-2018",36,"B",20000,10.42
3260,"Mar-2018",36,"D",5400,18.45
3262,"Mar-2018",36,"A",24000,7.96
3263,"Mar-2018",36,"A",1700,6.71
3266,"Mar-2018",36,"C",4000,13.58
3267,"Mar-2018",36,"A",25000,6.71
3270,"Jan-2018",36,"A",21000,5.32
3273,"Jan-2018",36,"B",3000,9.93
3274,"Feb-2018",36,"A",25000,5.32
3275,"Feb-2018",36,"B",10000,11.99
3276,"Jan-2018",36,"B",19350,11.99
3278,"Mar-2018",36,"C",5600,12.61
3279,"Mar-2018",36,"A",10000,7.96
3281,"Jan-2018",36,"B",20000,9.44
3282,"Feb-2018",36,"A",40000,6.71
3284,"Feb-2018",36,"B",36000,9.93
3285,"Feb-2018",36,"A",30000,5.32
3287,"Jan-2018",36,"A",5150,5.32
3288,"Jan-2018",36,"C",35000,13.59
3289,"Jan-2018",36,"C",10000,15.05
3290,"Jan-2018",36,"A",10200,6.72
3291,"Mar-2018",36,"B",3500,9.92
3294,"Mar-2018",36,"A",15000,7.96
3295,"Mar-2018",36,"C",8000,12.61
3296,"Jan-2018",36,"B",21000,10.42
3297,"Jan-2018",36,"E",25000,24.85
3300,"Jan-2018",36,"A",7500,5.32
3302,"Feb-2018",36,"C",10000,16.01
3303,"Mar-2018",36,"D",10000,17.47
3304,"Mar-2018",36,"A",10000,7.96
3305,"Feb-2018",36,"C",35000,13.58
3306,"Jan-2018",36,"A",25000,6.72
3307,"Mar-2018",36,"A",1800,6.07
3308,"Jan-2018",36,"A",8000,6.08
3309,"Feb-2018",36,"C",12000,14.08
3311,"Jan-2018",36,"A",6500,7.97
3313,"Mar-2018",36,"B",4500,10.41
3314,"Feb-2018",36,"B",4550,9.44
3315,"Mar-2018",36,"A",10000,5.31
3316,"Jan-2018",36,"D",2700,19.03
3319,"Jan-2018",36,"A",7500,6.08
3320,"Jan-2018",36,"A",10000,7.97
3321,"Feb-2018",36,"A",5000,6.72
3322,"Jan-2018",36,"C",5000,15.05
3323,"Feb-2018",36,"C",9000,13.58
3325,"Mar-2018",36,"A",3700,6.07
3331,"Mar-2018",36,"A",7800,6.71
3332,"Jan-2018",36,"B",12000,11.99
3333,"Mar-2018",36,"D",13000,19.42
3335,"Mar-2018",36,"A",16000,7.34
3336,"Feb-2018",36,"C",16000,12.61
3337,"Jan-2018",36,"C",35000,13.59
3339,"Jan-2018",36,"A",40000,7.97
3341,"Mar-2018",36,"C",27600,16.01
3342,"Mar-2018",36,"B",20000,9.44
3343,"Jan-2018",36,"D",4000,21.45
3345,"Mar-2018",36,"C",19000,15.04
3347,"Mar-2018",36,"B",8500,9.43
3349,"Mar-2018",36,"B",16000,10.9
3350,"Mar-2018",36,"A",5600,7.96
3351,"Feb-2018",36,"A",15000,6.08
3352,"Jan-2018",36,"A",15000,7.97
3355,"Jan-2018",36,"C",20000,14.08
3356,"Mar-2018",36,"A",3500,6.71
3357,"Jan-2018",36,"B",2500,10.42
3358,"Jan-2018",36,"C",16000,13.59
3360,"Feb-2018",36,"D",5000,20
3361,"Feb-2018",36,"B",2100,9.44
3362,"Jan-2018",36,"A",15000,6.72
3365,"Feb-2018",36,"B",20000,11.99
3367,"Jan-2018",36,"B",7000,10.91
3369,"Feb-2018",36,"A",6000,6.08
3370,"Feb-2018",36,"A",12000,5.32
3371,"Feb-2018",36,"D",5000,18.06
3374,"Mar-2018",36,"A",21000,5.31
3375,"Mar-2018",36,"A",18000,6.71
3376,"Mar-2018",36,"D",10000,19.42
3377,"Jan-2018",36,"A",15000,7.97
3378,"Feb-2018",36,"A",20000,7.97
3379,"Feb-2018",36,"C",19500,16.02
3381,"Mar-2018",36,"A",12000,5.31
3382,"Feb-2018",36,"B",3000,10.91
3383,"Mar-2018",36,"C",8000,15.04
3385,"Mar-2018",36,"D",10000,20.39
3386,"Jan-2018",36,"D",5000,18.06
3390,"Mar-2018",36,"A",7500,7.96
3391,"Mar-2018",36,"B",11200,11.98
3392,"Jan-2018",36,"A",12800,5.32
3393,"Mar-2018",36,"C",20000,16.01
3395,"Mar-2018",36,"D",10000,18.45
3396,"Feb-2018",36,"C",11200,16.02
3397,"Jan-2018",36,"A",12600,7.97
3398,"Feb-2018",36,"C",6000,13.59
3401,"Jan-2018",36,"B",5125,11.99
3403,"Mar-2018",36,"C",15600,14.07
3404,"Feb-2018",36,"B",13000,10.91
3405,"Mar-2018",36,"A",5600,7.96
3406,"Jan-2018",36,"A",10000,7.97
3407,"Jan-2018",36,"D",20200,18.06
3408,"Mar-2018",36,"B",10000,10.91
3409,"Mar-2018",36,"D",2000,21.85
3410,"Jan-2018",36,"B",34650,11.99
3411,"Mar-2018",36,"B",18000,10.91
3412,"Feb-2018",36,"C",12000,15.05
3413,"Feb-2018",36,"A",3000,6.72
3414,"Jan-2018",36,"B",14900,9.93
3415,"Feb-2018",36,"B",9000,9.43
3416,"Feb-2018",36,"C",5000,13.58
3417,"Mar-2018",36,"B",15000,10.9
3418,"Feb-2018",36,"C",9000,12.62
3419,"Mar-2018",36,"B",5000,9.92
3421,"Jan-2018",36,"C",4800,15.05
3422,"Jan-2018",36,"A",16000,7.97
3425,"Jan-2018",36,"C",7500,13.59
3427,"Jan-2018",36,"B",40000,9.44
3429,"Mar-2018",36,"A",15000,6.71
3431,"Mar-2018",36,"A",3000,7.96
3432,"Jan-2018",36,"B",6500,10.91
3433,"Mar-2018",36,"D",9000,21.85
3435,"Jan-2018",36,"B",10000,9.93
3436,"Mar-2018",36,"A",12000,6.07
3439,"Mar-2018",36,"C",8500,14.07
3440,"Mar-2018",36,"A",5000,6.07
3442,"Jan-2018",36,"A",36000,6.72
3443,"Jan-2018",36,"A",3000,7.35
3444,"Mar-2018",36,"B",10000,9.92
3445,"Jan-2018",36,"C",7500,12.62
3447,"Feb-2018",36,"B",6000,11.99
3448,"Jan-2018",36,"C",7000,13.59
3449,"Mar-2018",36,"B",3000,9.43
3450,"Feb-2018",36,"A",7000,6.08
3451,"Mar-2018",36,"B",15000,11.98
3452,"Jan-2018",36,"B",5000,9.44
3453,"Jan-2018",36,"A",15000,7.97
3454,"Jan-2018",36,"B",6600,10.42
3455,"Jan-2018",36,"A",30000,7.97
3459,"Jan-2018",36,"D",17000,21.45
3460,"Mar-2018",36,"A",10800,7.34
3461,"Jan-2018",36,"D",1000,18.06
3462,"Mar-2018",36,"A",36000,7.34
3465,"Mar-2018",36,"B",2000,10.9
3466,"Feb-2018",36,"B",25000,9.44
3469,"Jan-2018",36,"A",12000,7.97
3470,"Jan-2018",36,"B",1800,10.91
3471,"Mar-2018",36,"B",12000,10.41
3472,"Feb-2018",36,"B",10000,10.42
3474,"Mar-2018",36,"A",40000,7.96
3477,"Feb-2018",36,"A",30000,6.08
3479,"Jan-2018",36,"D",6000,18.06
3480,"Jan-2018",36,"A",2500,5.32
3481,"Jan-2018",36,"B",35000,11.99
3482,"Mar-2018",36,"A",15000,5.31
3483,"Jan-2018",36,"A",6000,7.35
3484,"Jan-2018",36,"B",11200,11.99
3485,"Feb-2018",36,"B",36000,9.44
3486,"Jan-2018",36,"D",10000,21.45
3487,"Jan-2018",36,"A",40000,6.08
3488,"Jan-2018",36,"C",10000,12.62
3490,"Feb-2018",36,"A",20000,7.97
3492,"Mar-2018",36,"B",10000,10.9
3494,"Jan-2018",36,"C",5000,15.05
3495,"Jan-2018",36,"C",20000,16.02
3496,"Feb-2018",36,"B",16000,9.93
3499,"Feb-2018",36,"A",21000,6.07
3500,"Feb-2018",36,"D",28000,19.03
3501,"Feb-2018",36,"D",24000,21.45
3502,"Jan-2018",36,"B",30000,10.91
3505,"Mar-2018",36,"D",18000,18.45
3506,"Jan-2018",36,"A",12000,6.72
3507,"Mar-2018",36,"C",24000,16.02
3508,"Feb-2018",36,"A",11500,7.97
3510,"Jan-2018",36,"A",10000,5.32
3511,"Jan-2018",36,"C",3000,16.02
3512,"Mar-2018",36,"B",8000,9.92
3513,"Mar-2018",36,"A",12000,6.07
3514,"Mar-2018",36,"B",5200,11.98
3515,"Mar-2018",36,"C",10000,16.01
3516,"Mar-2018",36,"D",12000,18.06
3517,"Mar-2018",36,"A",4800,6.71
3518,"Jan-2018",36,"D",3200,20
3519,"Jan-2018",36,"C",10000,12.62
3520,"Feb-2018",36,"C",30000,12.61
3523,"Jan-2018",36,"A",17000,5.32
3524,"Jan-2018",36,"A",10000,7.97
3526,"Feb-2018",36,"D",4000,18.06
3527,"Feb-2018",36,"B",7000,10.91
3530,"Jan-2018",36,"D",29400,21.45
3531,"Feb-2018",36,"D",20000,17.09
3532,"Jan-2018",36,"A",7000,6.08
3535,"Jan-2018",36,"A",4000,6.08
3536,"Mar-2018",36,"E",6000,24.84
3537,"Mar-2018",36,"A",23000,6.07
3538,"Jan-2018",36,"B",3600,9.44
3539,"Feb-2018",36,"A",40000,6.08
3540,"Jan-2018",36,"D",2400,19.03
3542,"Mar-2018",36,"C",6500,14.07
3543,"Feb-2018",36,"A",18000,6.71
3544,"Jan-2018",36,"C",3000,15.05
3545,"Mar-2018",36,"D",20000,21.85
3546,"Jan-2018",36,"A",2200,7.97
3547,"Jan-2018",36,"A",20000,6.72
3548,"Mar-2018",36,"A",25000,6.07
3549,"Feb-2018",36,"B",7200,9.93
3551,"Mar-2018",36,"D",15000,20.39
3552,"Jan-2018",36,"A",9050,6.72
3553,"Feb-2018",36,"B",6400,9.92
3554,"Mar-2018",36,"C",20000,14.07
3556,"Jan-2018",36,"A",10000,5.32
3557,"Mar-2018",36,"A",40000,5.31
3558,"Jan-2018",36,"A",14000,6.08
3559,"Mar-2018",36,"B",5000,11.98
3560,"Jan-2018",36,"B",12000,11.99
3561,"Mar-2018",36,"B",2400,9.43
3562,"Feb-2018",36,"C",6000,14.08
3563,"Mar-2018",36,"A",39200,5.31
3565,"Mar-2018",36,"C",1000,14.07
3566,"Feb-2018",36,"A",10000,6.72
3568,"Feb-2018",36,"D",20000,21.45
3569,"Mar-2018",36,"B",20000,11.98
3570,"Mar-2018",36,"B",15000,9.43
3574,"Mar-2018",36,"C",11000,16.01
3575,"Feb-2018",36,"C",17500,14.08
3576,"Feb-2018",36,"A",25000,7.97
3578,"Mar-2018",36,"A",30000,5.31
3579,"Mar-2018",36,"C",17000,16.01
3580,"Mar-2018",36,"C",30000,15.04
3582,"Feb-2018",36,"A",32175,6.72
3583,"Mar-2018",36,"A",20000,7.96
3585,"Mar-2018",36,"A",16000,7.96
3586,"Mar-2018",36,"A",20000,6.07
3588,"Mar-2018",36,"A",40000,5.31
3592,"Jan-2018",36,"C",5000,13.59
3594,"Feb-2018",36,"B",7800,9.43
3595,"Jan-2018",36,"A",8000,7.35
3596,"Mar-2018",36,"C",17600,13.58
3597,"Jan-2018",36,"B",6400,11.99
3598,"Feb-2018",36,"A",35000,7.35
3599,"Mar-2018",36,"D",14000,20.39
3600,"Feb-2018",36,"B",5000,10.91
3602,"Feb-2018",36,"B",10000,10.42
3603,"Jan-2018",36,"B",14000,9.44
3604,"Mar-2018",36,"A",5000,6.71
3605,"Feb-2018",36,"B",15000,10.91
3606,"Jan-2018",36,"C",37000,12.62
3607,"Jan-2018",36,"A",3500,6.72
3608,"Mar-2018",36,"E",10000,24.84
3609,"Feb-2018",36,"B",34425,10.41
3610,"Mar-2018",36,"B",6000,9.92
3612,"Mar-2018",36,"C",7000,15.04
3613,"Mar-2018",36,"A",3100,5.31
3614,"Jan-2018",36,"B",8400,9.44
3615,"Jan-2018",36,"D",3025,18.06
3616,"Feb-2018",36,"B",4000,11.99
3617,"Mar-2018",36,"B",9000,9.43
3618,"Mar-2018",36,"A",8400,6.07
3620,"Mar-2018",36,"D",7550,17.47
3621,"Feb-2018",36,"A",8000,7.35
3622,"Jan-2018",36,"A",16000,7.35
3623,"Jan-2018",36,"B",35200,11.99
3626,"Jan-2018",36,"A",10000,7.35
3627,"Jan-2018",36,"B",10000,10.42
3629,"Feb-2018",36,"C",8000,12.62
3630,"Mar-2018",36,"B",3200,9.43
3631,"Jan-2018",36,"C",14850,16.02
3633,"Feb-2018",36,"B",10000,10.42
3634,"Feb-2018",36,"A",6000,6.71
3635,"Feb-2018",36,"A",9800,6.08
3636,"Jan-2018",36,"C",4500,12.62
3638,"Feb-2018",36,"B",9000,10.41
3639,"Mar-2018",36,"A",39000,5.31
3640,"Mar-2018",36,"B",8400,11.98
3641,"Feb-2018",36,"A",5100,6.72
3642,"Mar-2018",36,"E",10000,26.77
3643,"Jan-2018",36,"B",8000,10.42
3644,"Mar-2018",36,"B",24000,9.43
3645,"Jan-2018",36,"B",20000,11.99
3646,"Jan-2018",36,"A",12500,7.35
3647,"Jan-2018",36,"B",7000,9.44
3648,"Feb-2018",36,"B",12000,10.42
3649,"Jan-2018",36,"C",22000,15.05
3652,"Jan-2018",36,"B",5600,9.44
3654,"Feb-2018",36,"D",5100,17.09
3656,"Mar-2018",36,"C",10000,13.58
3659,"Mar-2018",36,"B",15000,9.43
3660,"Jan-2018",36,"A",20000,7.97
3663,"Mar-2018",36,"C",3000,12.61
3665,"Mar-2018",36,"A",7000,7.34
3666,"Mar-2018",36,"A",16000,7.96
3667,"Jan-2018",36,"A",8650,6.72
3669,"Mar-2018",36,"A",15000,6.07
3670,"Mar-2018",36,"A",20000,5.31
3671,"Jan-2018",36,"B",10000,9.44
3672,"Jan-2018",36,"E",12000,24.85
3673,"Jan-2018",36,"C",5000,13.59
3674,"Jan-2018",36,"D",28000,17.09
3675,"Mar-2018",36,"D",5000,17.47
3677,"Feb-2018",36,"B",5400,10.91
3678,"Mar-2018",36,"B",25000,9.43
3680,"Mar-2018",36,"A",30000,7.34
3681,"Jan-2018",36,"D",9550,17.09
3682,"Jan-2018",36,"A",5500,7.97
3683,"Mar-2018",36,"D",8000,19.42
3684,"Jan-2018",36,"B",15000,9.93
3688,"Jan-2018",36,"B",3600,9.93
3689,"Jan-2018",36,"A",7000,7.35
3690,"Jan-2018",36,"D",3000,19.03
3691,"Jan-2018",36,"D",35000,18.06
3692,"Jan-2018",36,"A",15000,6.72
3693,"Jan-2018",36,"B",25000,10.91
3694,"Mar-2018",36,"C",20000,15.04
3695,"Jan-2018",36,"C",3000,13.59
3696,"Feb-2018",36,"B",5000,9.44
3698,"Mar-2018",36,"B",14000,9.43
3699,"Feb-2018",36,"B",2000,11.99
3700,"Jan-2018",36,"B",15000,11.99
3701,"Mar-2018",36,"C",7200,13.58
3702,"Feb-2018",36,"D",12000,18.45
3704,"Jan-2018",36,"A",35000,7.97
3705,"Jan-2018",36,"B",7000,10.42
3706,"Feb-2018",36,"D",16000,21.45
3707,"Jan-2018",36,"D",15000,19.03
3708,"Mar-2018",36,"A",3000,6.71
3710,"Jan-2018",36,"C",10000,12.62
3711,"Mar-2018",36,"C",10450,13.58
3712,"Feb-2018",36,"D",10000,18.06
3715,"Jan-2018",36,"A",5000,6.72
3716,"Jan-2018",36,"D",30000,20
3717,"Mar-2018",36,"A",27000,5.31
3718,"Mar-2018",36,"A",30000,5.31
3720,"Feb-2018",36,"C",32000,15.05
3721,"Feb-2018",36,"A",10000,7.96
3722,"Jan-2018",36,"B",40000,9.93
3723,"Feb-2018",36,"A",10000,7.34
3724,"Jan-2018",36,"C",18000,14.08
3726,"Mar-2018",36,"D",13575,21.85
3729,"Feb-2018",36,"B",2500,11.99
3730,"Mar-2018",36,"A",10000,6.71
3732,"Jan-2018",36,"B",25000,9.93
3733,"Jan-2018",36,"A",15000,6.72
3735,"Feb-2018",36,"B",6000,9.44
3737,"Mar-2018",36,"A",8000,6.71
3738,"Mar-2018",36,"A",11200,7.34
3739,"Jan-2018",36,"C",13000,12.62
3740,"Mar-2018",36,"C",1200,15.04
3741,"Mar-2018",36,"B",28000,9.92
3742,"Feb-2018",36,"C",5000,16.01
3743,"Mar-2018",36,"C",20000,14.07
3744,"Mar-2018",36,"D",28000,18.45
3745,"Mar-2018",36,"C",31000,16.01
3748,"Mar-2018",36,"C",15000,13.58
3750,"Feb-2018",36,"B",10000,9.93
3752,"Feb-2018",36,"A",2000,7.96
3755,"Mar-2018",36,"A",5000,5.31
3758,"Jan-2018",36,"D",9000,17.09
3759,"Jan-2018",36,"A",5000,7.97
3760,"Mar-2018",36,"D",5000,17.47
3761,"Mar-2018",36,"E",16000,25.81
3762,"Jan-2018",36,"A",40000,7.97
3764,"Jan-2018",36,"D",30000,19.03
3765,"Jan-2018",36,"C",7200,15.05
3766,"Jan-2018",36,"B",8000,9.44
3768,"Mar-2018",36,"B",10000,9.43
3769,"Feb-2018",36,"B",3000,10.91
3770,"Mar-2018",36,"D",4475,19.42
3771,"Jan-2018",36,"B",9500,10.42
3773,"Mar-2018",36,"C",9000,14.07
3774,"Mar-2018",36,"D",20000,18.45
3775,"Jan-2018",36,"B",20000,11.99
3776,"Mar-2018",36,"B",20000,10.41
3778,"Jan-2018",36,"A",4800,7.35
3779,"Feb-2018",36,"B",15000,11.99
3780,"Mar-2018",36,"B",19200,9.92
3781,"Mar-2018",36,"C",32000,12.61
3783,"Feb-2018",36,"B",13000,9.93
3784,"Jan-2018",36,"A",7500,7.35
3785,"Mar-2018",36,"B",10000,9.92
3786,"Feb-2018",36,"B",10000,9.43
3787,"Mar-2018",36,"C",30000,12.61
3788,"Mar-2018",36,"D",15825,17.47
3790,"Jan-2018",36,"A",8400,5.32
3793,"Feb-2018",36,"A",30000,7.97
3795,"Jan-2018",36,"A",10000,7.97
3797,"Mar-2018",36,"C",19500,15.04
3799,"Jan-2018",36,"C",33600,12.62
3801,"Mar-2018",36,"A",40000,6.71
3802,"Jan-2018",36,"B",35000,10.91
3803,"Feb-2018",36,"C",30000,16.02
3805,"Jan-2018",36,"B",1500,10.91
3806,"Mar-2018",36,"C",15000,13.58
3807,"Feb-2018",36,"A",33250,6.72
3809,"Feb-2018",36,"A",35000,6.08
3810,"Mar-2018",36,"A",5500,7.96
3812,"Feb-2018",36,"D",8000,20
3813,"Mar-2018",36,"A",16000,6.07
3814,"Mar-2018",36,"C",3200,13.58
3816,"Jan-2018",36,"A",20000,5.32
3817,"Mar-2018",36,"A",10000,5.31
3822,"Mar-2018",36,"C",12000,13.58
3824,"Jan-2018",36,"B",11500,10.91
3825,"Mar-2018",36,"B",4000,9.43
3827,"Mar-2018",36,"B",6000,10.41
3829,"Feb-2018",36,"B",5000,9.44
3830,"Jan-2018",36,"C",7000,13.59
3831,"Mar-2018",36,"G",35000,30.94
3833,"Mar-2018",36,"C",8400,13.58
3834,"Feb-2018",36,"A",5000,7.97
3835,"Feb-2018",36,"A",30000,6.72
3836,"Mar-2018",36,"B",10000,9.92
3837,"Mar-2018",36,"B",3000,10.9
3839,"Feb-2018",36,"B",10000,10.9
3840,"Jan-2018",36,"A",13200,7.35
3841,"Jan-2018",36,"B",5000,11.99
3842,"Mar-2018",36,"A",10000,7.96
3843,"Feb-2018",36,"B",15000,9.93
3845,"Feb-2018",36,"A",10000,7.97
3847,"Jan-2018",36,"B",24000,10.42
3848,"Mar-2018",36,"A",3000,7.96
3849,"Feb-2018",36,"B",15000,9.44
3850,"Feb-2018",36,"A",4000,7.35
3852,"Feb-2018",36,"C",10000,12.62
3854,"Jan-2018",36,"A",24000,6.72
3855,"Feb-2018",36,"A",6000,5.32
3856,"Feb-2018",36,"B",1500,9.44
3861,"Jan-2018",36,"C",3200,14.08
3862,"Feb-2018",36,"A",23000,7.35
3864,"Jan-2018",36,"E",2000,25.82
3866,"Mar-2018",36,"A",40000,7.96
3867,"Mar-2018",36,"B",7500,9.92
3868,"Feb-2018",36,"B",15000,11.98
3869,"Mar-2018",36,"D",8000,18.45
3870,"Jan-2018",36,"B",40000,9.93
3871,"Jan-2018",36,"B",35000,10.91
3872,"Mar-2018",36,"D",20000,17.47
3873,"Jan-2018",36,"C",30000,14.08
3874,"Mar-2018",36,"A",18000,7.96
3875,"Jan-2018",36,"A",2000,7.97
3877,"Jan-2018",36,"C",10000,16.02
3878,"Mar-2018",36,"B",25000,11.98
3880,"Mar-2018",36,"D",7000,19.42
3881,"Mar-2018",36,"C",5000,13.58
3883,"Feb-2018",36,"B",12000,10.91
3885,"Mar-2018",36,"A",8000,6.07
3887,"Feb-2018",36,"A",21500,6.72
3890,"Mar-2018",36,"A",9000,7.96
3891,"Mar-2018",36,"D",3000,17.47
3892,"Feb-2018",36,"A",8000,7.96
3893,"Mar-2018",36,"A",9000,7.34
3894,"Mar-2018",36,"C",23475,13.58
3896,"Feb-2018",36,"B",20000,11.99
3897,"Feb-2018",36,"A",10000,6.08
3900,"Jan-2018",36,"A",30000,5.32
3901,"Mar-2018",36,"C",35000,13.58
3902,"Jan-2018",36,"A",20000,6.72
3904,"Mar-2018",36,"B",30000,10.9
3905,"Mar-2018",36,"B",8000,9.92
3906,"Jan-2018",36,"B",7500,9.93
3907,"Feb-2018",36,"B",1000,11.98
3908,"Feb-2018",36,"C",11200,15.05
3910,"Mar-2018",36,"A",36000,7.34
3912,"Mar-2018",36,"C",18000,16.01
3913,"Jan-2018",36,"C",3000,14.08
3915,"Jan-2018",36,"C",4000,16.02
3916,"Mar-2018",36,"A",4000,6.07
3917,"Jan-2018",36,"A",15600,6.72
3919,"Jan-2018",36,"B",8000,9.93
3921,"Mar-2018",36,"B",20000,10.9
3924,"Feb-2018",36,"A",12000,7.34
3926,"Feb-2018",36,"B",20000,9.44
3927,"Jan-2018",36,"C",20000,12.62
3928,"Feb-2018",36,"B",9600,9.44
3929,"Mar-2018",36,"A",6000,7.34
3930,"Mar-2018",36,"B",8400,9.92
3931,"Jan-2018",36,"C",35000,15.05
3933,"Mar-2018",36,"D",4000,17.47
3934,"Mar-2018",36,"D",1500,18.45
3935,"Jan-2018",36,"B",2500,11.99
3937,"Mar-2018",36,"C",10000,12.61
3938,"Jan-2018",36,"D",8000,18.06
3940,"Feb-2018",36,"C",24000,12.62
3941,"Feb-2018",36,"B",10000,10.91
3942,"Mar-2018",36,"C",6000,13.58
3945,"Jan-2018",36,"A",40000,7.97
3946,"Mar-2018",36,"D",18000,19.42
3947,"Feb-2018",36,"C",2800,13.59
3948,"Jan-2018",36,"A",12000,6.72
3949,"Mar-2018",36,"D",30000,20.39
3950,"Jan-2018",36,"C",16000,12.62
3951,"Mar-2018",36,"D",20000,18.45
3957,"Jan-2018",36,"A",7000,5.32
3958,"Jan-2018",36,"B",20000,10.42
3960,"Jan-2018",36,"C",7000,15.05
3961,"Mar-2018",36,"A",25000,6.71
3962,"Mar-2018",36,"A",36000,7.96
3964,"Feb-2018",36,"B",15000,9.44
3966,"Jan-2018",36,"B",15000,10.42
3967,"Jan-2018",36,"A",27000,6.72
3968,"Mar-2018",36,"C",3100,12.61
3972,"Mar-2018",36,"B",19000,10.41
3973,"Feb-2018",36,"A",15000,7.96
3975,"Jan-2018",36,"B",15000,11.99
3977,"Jan-2018",36,"D",20000,18.06
3978,"Jan-2018",36,"B",15000,9.93
3979,"Jan-2018",36,"B",6000,11.99
3981,"Jan-2018",36,"A",15000,5.32
3983,"Jan-2018",36,"C",7000,15.05
3984,"Jan-2018",36,"B",20000,9.93
3985,"Feb-2018",36,"D",4900,18.06
3986,"Feb-2018",36,"D",10000,21.45
3987,"Mar-2018",36,"A",20000,7.34
3988,"Mar-2018",36,"B",6000,11.98
3990,"Feb-2018",36,"C",34450,13.59
